transaccion_id,cliente_id,monto,categoria,fecha,categoria_nombre,mes,margen_beneficio,proveedor_principal,precio_promedio_mercado,participacion_mercado,crecimiento_anual,competidores_principales,rating_promedio,beneficio,año,trimestre,dia_semana,es_fin_semana,beneficio_calculado,categoria_rentabilidad,tipo_compra,nombre_dia,monto_normalizado,valor_cliente,categoria_ingreso,fidelidad
108,20,49.43577125449774,3,2024-03-16,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,14.83073137634932,2024,1,5,True,14.83073137634932,Baja,Micro,Sábado,0.1667374814779861,Medio_Valor,Medio,Neutral
109,20,169.15657595060992,1,2024-04-23,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,42.28914398765248,2024,2,1,False,42.28914398765248,Media,Grande,Martes,0.592411151772073,Medio_Valor,Medio,Neutral
110,20,57.07026841239339,3,2024-01-03,Hogar y Jardín,1,0.3,HomeMax,149.99,0.18,0.06,15,4.1,17.121080523718017,2024,1,2,False,17.121080523718017,Baja,Pequeña,Miércoles,0.1938823410059538,Medio_Valor,Medio,Neutral
111,21,115.52974978485273,2,2024-08-21,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,46.211899913941096,2024,3,2,False,46.211899913941096,Media,Pequeña,Miércoles,0.4017381273287104,Riesgo,Medio,Insatisfecho
112,21,20.62095722852977,1,2024-06-15,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,5.155239307132443,2024,2,5,True,5.155239307132443,Baja,Micro,Sábado,0.064284882062125,Riesgo,Medio,Insatisfecho
113,21,63.726390988946335,3,2024-04-08,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,19.1179172966839,2024,2,0,False,19.1179172966839,Baja,Pequeña,Lunes,0.2175485378234617,Riesgo,Medio,Insatisfecho
114,22,39.31418979194708,5,2024-05-03,Libros y Medios,5,0.45,BookHub,24.99,0.08,-0.03,25,4.7,17.691385406376185,2024,2,4,False,17.691385406376185,Baja,Micro,Viernes,0.1307496618063693,Bajo_Valor,Bajo,Satisfecho
115,22,117.3377561243829,4,2024-02-14,Deportes,2,0.35,SportPro,119.99,0.12,0.15,10,4.3,41.06821464353401,2024,1,2,False,41.06821464353401,Media,Pequeña,Miércoles,0.408166589753569,Bajo_Valor,Bajo,Satisfecho
116,22,51.51750127755459,3,2024-11-19,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,15.455250383266376,2024,4,1,False,15.455250383266376,Baja,Pequeña,Martes,0.1741391829761116,Bajo_Valor,Bajo,Satisfecho
117,22,132.52501066221254,2,2024-10-13,Ropa y Accesorios,10,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,53.01000426488502,2024,4,6,True,53.01000426488502,Media,Pequeña,Domingo,0.4621656786940262,Bajo_Valor,Bajo,Satisfecho
118,22,95.14378700249848,1,2024-04-15,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,23.78594675062462,2024,2,0,False,23.78594675062462,Baja,Pequeña,Lunes,0.3292547555198573,Bajo_Valor,Bajo,Satisfecho
119,22,47.318453894166765,2,2024-10-20,Ropa y Accesorios,10,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,18.927381557666703,2024,4,6,True,18.927381557666703,Baja,Micro,Domingo,0.1592092473148663,Bajo_Valor,Bajo,Satisfecho
120,22,31.687467337390284,4,2024-05-13,Deportes,5,0.35,SportPro,119.99,0.12,0.15,10,4.3,11.0906135680866,2024,2,0,False,11.0906135680866,Baja,Micro,Lunes,0.1036324456484417,Bajo_Valor,Bajo,Satisfecho
121,23,40.90578853951888,2,2024-01-08,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,16.362315415807554,2024,1,0,False,16.362315415807554,Baja,Micro,Lunes,0.1364086755611973,Bajo_Valor,Medio,Neutral
122,23,54.7613346505814,1,2024-01-28,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,13.69033366264535,2024,1,6,True,13.69033366264535,Baja,Pequeña,Domingo,0.1856728045653057,Bajo_Valor,Medio,Neutral
123,23,94.79315419581008,5,2024-09-27,Libros y Medios,9,0.45,BookHub,24.99,0.08,-0.03,25,4.7,42.65691938811454,2024,3,4,False,42.65691938811454,Media,Pequeña,Viernes,0.3280080619804393,Bajo_Valor,Medio,Neutral
124,23,65.04992389003819,4,2024-08-10,Deportes,8,0.35,SportPro,119.99,0.12,0.15,10,4.3,22.767473361513364,2024,3,5,True,22.767473361513364,Baja,Pequeña,Sábado,0.2222544292446965,Bajo_Valor,Medio,Neutral
125,23,104.66994108648844,3,2024-01-08,Hogar y Jardín,1,0.3,HomeMax,149.99,0.18,0.06,15,4.1,31.40098232594653,2024,1,0,False,31.40098232594653,Media,Pequeña,Lunes,0.3631255015694843,Bajo_Valor,Medio,Neutral
126,24,138.3053041733492,1,2024-11-05,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,34.5763260433373,2024,4,1,False,34.5763260433373,Media,Pequeña,Martes,0.4827178188212846,Alto_Valor,Premium,Satisfecho
127,24,67.15213215577492,1,2024-05-13,Electrónicos,5,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.78803303894373,2024,2,0,False,16.78803303894373,Baja,Pequeña,Lunes,0.2297289422207004,Alto_Valor,Premium,Satisfecho
128,25,34.10741811917178,1,2024-01-29,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,8.526854529792946,2024,1,0,False,8.526854529792946,Baja,Micro,Lunes,0.1122367089911974,Medio_Valor,Alto,Neutral
129,25,81.63109429270905,3,2024-04-24,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,24.489328287812715,2024,2,2,False,24.489328287812715,Baja,Pequeña,Miércoles,0.2812096599666447,Medio_Valor,Alto,Neutral
130,25,179.56688046770006,1,2024-02-03,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,44.891720116925015,2024,1,5,True,44.891720116925015,Media,Grande,Sábado,0.6294255415760599,Medio_Valor,Alto,Neutral
131,25,108.02951662970308,4,2024-01-07,Deportes,1,0.35,SportPro,119.99,0.12,0.15,10,4.3,37.81033082039608,2024,1,6,True,37.81033082039608,Media,Pequeña,Domingo,0.375070650582978,Medio_Valor,Alto,Neutral
132,25,78.04881425183135,5,2024-02-09,Libros y Medios,2,0.45,BookHub,24.99,0.08,-0.03,25,4.7,35.12196641332411,2024,1,4,False,35.12196641332411,Media,Pequeña,Viernes,0.2684726733009412,Medio_Valor,Alto,Neutral
133,25,37.13911803503489,2,2024-11-25,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,14.855647214013956,2024,4,0,False,14.855647214013956,Baja,Micro,Lunes,0.123016078823295,Medio_Valor,Alto,Neutral
134,25,58.32141772939599,2,2024-03-02,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,23.3285670917584,2024,1,5,True,23.3285670917584,Baja,Pequeña,Sábado,0.1983308687552141,Medio_Valor,Alto,Neutral
135,25,21.62960525982884,3,2024-03-26,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,6.488881577948652,2024,1,1,False,6.488881577948652,Baja,Micro,Martes,0.0678711836294074,Medio_Valor,Alto,Neutral
136,25,30.3913710362208,5,2024-07-31,Libros y Medios,7,0.45,BookHub,24.99,0.08,-0.03,25,4.7,13.67611696629936,2024,3,2,False,13.67611696629936,Baja,Micro,Miércoles,0.0990241065132861,Medio_Valor,Alto,Neutral
137,26,82.61147779874737,4,2024-04-25,Deportes,4,0.35,SportPro,119.99,0.12,0.15,10,4.3,28.91401722956158,2024,2,3,False,28.91401722956158,Media,Pequeña,Jueves,0.2846954655153996,Medio_Valor,Medio,Neutral
138,26,18.19756858357625,1,2024-03-05,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,4.549392145894062,2024,1,1,False,4.549392145894062,Baja,Micro,Martes,0.0556683952145397,Medio_Valor,Medio,Neutral
139,26,53.0792405486063,1,2024-10-23,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,13.269810137151577,2024,4,2,False,13.269810137151577,Baja,Pequeña,Miércoles,0.1796920297786238,Medio_Valor,Medio,Neutral
140,26,28.11914419848318,4,2024-06-18,Deportes,6,0.35,SportPro,119.99,0.12,0.15,10,4.3,9.841700469469112,2024,2,1,False,9.841700469469112,Baja,Micro,Martes,0.0909450834878762,Medio_Valor,Medio,Neutral
141,26,31.439200117599235,3,2024-04-25,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,9.43176003527977,2024,2,3,False,9.43176003527977,Baja,Micro,Jueves,0.1027497183820287,Medio_Valor,Medio,Neutral
142,26,67.89050344215545,1,2024-11-17,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.972625860538862,2024,4,6,True,16.972625860538862,Baja,Pequeña,Domingo,0.2323542604877398,Medio_Valor,Medio,Neutral
143,27,40.942729275932855,2,2024-04-25,Ropa y Accesorios,4,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,16.377091710373143,2024,2,3,False,16.377091710373143,Baja,Micro,Jueves,0.1365400203086086,Bajo_Valor,Medio,Neutral
144,27,24.305435189877723,4,2024-08-08,Deportes,8,0.35,SportPro,119.99,0.12,0.15,10,4.3,8.506902316457202,2024,3,3,False,8.506902316457202,Baja,Micro,Jueves,0.07738523885396,Bajo_Valor,Medio,Neutral
145,27,46.25673515084992,1,2024-12-22,Electrónicos,12,0.25,Proveedor_Desconocido,299.99,0.15,0.08,8,4.2,11.56418378771248,2024,4,6,True,11.56418378771248,Baja,Micro,Domingo,0.1554342500164862,Bajo_Valor,Medio,Neutral
146,28,23.69236514524368,4,2024-02-19,Deportes,2,0.35,SportPro,119.99,0.12,0.15,10,4.3,8.292327800835288,2024,1,0,False,8.292327800835288,Baja,Micro,Lunes,0.0752054357970966,Bajo_Valor,Medio,Insatisfecho
147,28,127.95577255336356,1,2024-11-22,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,31.98894313834089,2024,4,4,False,31.98894313834089,Media,Pequeña,Viernes,0.445919510275944,Bajo_Valor,Medio,Insatisfecho
148,28,97.78541093054572,4,2024-12-01,Deportes,12,0.35,SportPro,119.99,0.12,0.15,10,4.3,34.224893825691,2024,4,6,True,34.224893825691,Media,Pequeña,Domingo,0.3386471894902336,Bajo_Valor,Medio,Insatisfecho
149,28,97.5374368286003,3,2024-03-19,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,29.26123104858009,2024,1,1,False,29.26123104858009,Media,Pequeña,Martes,0.3377655044198658,Bajo_Valor,Medio,Insatisfecho
150,28,38.40023720776973,2,2024-01-20,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,15.360094883107893,2024,1,5,True,15.360094883107893,Baja,Micro,Sábado,0.1275000549233463,Bajo_Valor,Medio,Insatisfecho
151,28,84.19281184022778,3,2024-02-06,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,25.257843552068334,2024,1,1,False,25.257843552068334,Media,Pequeña,Martes,0.2903179825633477,Bajo_Valor,Medio,Insatisfecho
152,29,73.83948282742496,4,2024-09-15,Deportes,9,0.35,Proveedor_Desconocido,119.99,0.12,0.15,10,4.3,25.84381898959873,2024,3,6,True,25.84381898959873,Media,Pequeña,Domingo,0.2535061721864571,Medio_Valor,Medio,Neutral
153,29,40.33553377763798,5,2024-04-02,Libros y Medios,4,0.45,BookHub,24.99,0.08,-0.03,25,4.7,18.15099019993709,2024,2,1,False,18.15099019993709,Baja,Micro,Martes,0.1343811045128011,Medio_Valor,Medio,Neutral
154,29,62.5891547611553,2,2024-07-05,Ropa y Accesorios,7,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,25.03566190446212,2024,3,4,False,25.03566190446212,Media,Pequeña,Viernes,0.2135050341040875,Medio_Valor,Medio,Neutral
155,30,20.86194447914444,3,2024-12-22,Hogar y Jardín,12,0.3,HomeMax,149.99,0.18,0.06,15,4.1,6.258583343743331,2024,4,6,True,6.258583343743332,Baja,Micro,Domingo,0.0651417250120502,Riesgo,Bajo,Insatisfecho
156,30,32.26756213926999,3,2024-07-19,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,9.680268641780996,2024,3,4,False,9.680268641780996,Baja,Micro,Viernes,0.105695003480904,Riesgo,Bajo,Insatisfecho
157,31,61.542467473584274,2,2024-10-14,Ropa y Accesorios,10,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,24.61698698943372,2024,4,0,False,24.616986989433716,Baja,Pequeña,Lunes,0.2097834819437804,Riesgo,Medio,Insatisfecho
158,31,47.96798886418825,4,2024-02-17,Deportes,2,0.35,SportPro,119.99,0.12,0.15,10,4.3,16.788796102465888,2024,1,5,True,16.788796102465888,Baja,Micro,Sábado,0.1615187033478023,Riesgo,Medio,Insatisfecho
159,31,79.9401997377882,1,2024-09-09,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,19.98504993444705,2024,3,0,False,19.98504993444705,Baja,Pequeña,Lunes,0.2751975947027965,Riesgo,Medio,Insatisfecho
160,31,41.04771795847114,1,2024-02-15,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,10.261929489617785,2024,1,3,False,10.261929489617785,Baja,Micro,Jueves,0.1369133131372766,Riesgo,Medio,Insatisfecho
161,31,52.48514619695791,2,2024-08-18,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,20.994058478783167,2024,3,6,True,20.994058478783167,Baja,Pequeña,Domingo,0.1775796958045157,Riesgo,Medio,Insatisfecho
162,31,64.69300055385405,1,2024-04-04,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.173250138463512,2024,2,3,False,16.173250138463512,Baja,Pequeña,Jueves,0.2209853693940484,Riesgo,Medio,Insatisfecho
163,31,38.83158057369111,5,2024-10-29,Libros y Medios,10,0.45,BookHub,24.99,0.08,-0.03,25,4.7,17.474211258161002,2024,4,1,False,17.474211258161002,Baja,Micro,Martes,0.1290337191364697,Riesgo,Medio,Insatisfecho
164,31,51.924572284975966,3,2024-08-05,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,15.577371685492787,2024,3,0,False,15.577371685492787,Baja,Pequeña,Lunes,0.1755865455313434,Riesgo,Medio,Insatisfecho
165,32,73.53611333020997,2,2024-02-09,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,29.41444533208399,2024,1,4,False,29.41444533208399,Media,Pequeña,Viernes,0.2524275258504041,Bajo_Valor,Bajo,Muy_Satisfecho
166,32,148.2216932157735,4,2024-07-21,Deportes,7,0.35,SportPro,119.99,0.12,0.15,10,4.3,51.87759262552073,2024,3,6,True,51.87759262552073,Media,Pequeña,Domingo,0.5179760659610977,Bajo_Valor,Bajo,Muy_Satisfecho
167,32,38.9849334751115,2,2024-04-25,Ropa y Accesorios,4,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,15.5939733900446,2024,2,3,False,15.5939733900446,Baja,Micro,Jueves,0.1295789735102902,Bajo_Valor,Bajo,Muy_Satisfecho
168,32,48.114341892215975,3,2024-03-31,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,14.434302567664792,2024,1,6,True,14.434302567664792,Baja,Micro,Domingo,0.1620390693005484,Bajo_Valor,Bajo,Muy_Satisfecho
169,33,107.42542751995975,1,2024-02-27,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,26.85635687998994,2024,1,1,False,26.85635687998994,Media,Pequeña,Martes,0.3729227797164077,Bajo_Valor,Medio,Insatisfecho
170,33,122.51842076590508,2,2024-01-10,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,49.00736830636203,2024,1,2,False,49.00736830636203,Media,Pequeña,Miércoles,0.4265867176345768,Bajo_Valor,Medio,Insatisfecho
171,33,88.8368890823202,1,2024-09-12,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,22.20922227058005,2024,3,3,False,22.20922227058005,Baja,Pequeña,Jueves,0.3068302454886479,Bajo_Valor,Medio,Insatisfecho
172,33,120.76231899408788,3,2024-11-12,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,36.22869569822636,2024,4,1,False,36.22869569822636,Media,Pequeña,Martes,0.4203428046528956,Bajo_Valor,Medio,Insatisfecho
173,33,37.54345726037806,2,2024-09-05,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,15.017382904151226,2024,3,3,False,15.017382904151226,Baja,Micro,Jueves,0.1244537283824721,Bajo_Valor,Medio,Insatisfecho
174,34,114.35147834003998,2,2024-11-12,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,45.740591336016,2024,4,1,False,45.740591336016,Media,Pequeña,Martes,0.3975487207189798,Bajo_Valor,Medio,Insatisfecho
175,34,99.7532728082466,2,2024-01-06,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,39.901309123298645,2024,1,5,True,39.901309123298645,Media,Pequeña,Sábado,0.3456440267587352,Bajo_Valor,Medio,Insatisfecho
176,34,31.146682395162863,1,2024-11-26,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,7.786670598790716,2024,4,1,False,7.786670598790716,Baja,Micro,Martes,0.1017096561067072,Bajo_Valor,Medio,Insatisfecho
177,34,52.966236630642925,5,2024-07-06,Libros y Medios,7,0.45,BookHub,24.99,0.08,-0.03,25,4.7,23.83480648378932,2024,3,5,True,23.83480648378932,Baja,Pequeña,Sábado,0.1792902383553271,Bajo_Valor,Medio,Insatisfecho
178,35,12.859649174487068,1,2024-08-22,Electrónicos,8,0.25,TechCorp,299.99,0.15,0.08,8,4.2,3.214912293621767,2024,3,3,False,3.214912293621767,Baja,Micro,Jueves,0.036689139667698,Riesgo,Bajo,Insatisfecho
179,35,70.38321468757404,4,2024-07-01,Deportes,7,0.35,SportPro,119.99,0.12,0.15,10,4.3,24.634125140650912,2024,3,0,False,24.634125140650912,Baja,Pequeña,Lunes,0.2412172275176894,Riesgo,Bajo,Insatisfecho
180,35,113.18462399493872,2,2024-10-13,Ropa y Accesorios,10,0.4,Proveedor_Desconocido,89.99,0.22,0.12,12,4.5,45.27384959797549,2024,4,6,True,45.27384959797549,Media,Pequeña,Domingo,0.3933999082127606,Riesgo,Bajo,Insatisfecho
181,36,46.556893443815554,3,2024-05-02,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,13.967068033144663,2024,2,3,False,13.967068033144663,Baja,Micro,Jueves,0.1565014787455296,Bajo_Valor,Alto,Insatisfecho
182,36,33.67988466399903,2,2024-06-06,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,13.471953865599614,2024,2,3,False,13.471953865599614,Baja,Micro,Jueves,0.1107165911177932,Bajo_Valor,Alto,Insatisfecho
183,36,32.10450629630813,5,2024-11-18,Libros y Medios,11,0.45,BookHub,24.99,0.08,-0.03,25,4.7,14.44702783333866,2024,4,0,False,14.44702783333866,Baja,Micro,Lunes,0.1051152497838531,Bajo_Valor,Alto,Insatisfecho
184,36,64.1121279773461,1,2024-01-13,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,16.028031994336526,2024,1,5,True,16.028031994336526,Baja,Pequeña,Sábado,0.2189200461426474,Bajo_Valor,Alto,Insatisfecho
185,37,88.38268361929426,3,2024-11-10,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,26.514805085788275,2024,4,6,True,26.514805085788275,Media,Pequeña,Domingo,0.3052152938768153,Riesgo,Bajo,Insatisfecho
186,37,149.96161192784623,5,2024-02-23,Libros y Medios,2,0.45,BookHub,24.99,0.08,-0.03,25,4.7,67.4827253675308,2024,1,4,False,67.4827253675308,Media,Pequeña,Viernes,0.5241624392156153,Riesgo,Bajo,Insatisfecho
187,37,11.96242526430301,4,2024-12-25,Deportes,12,0.35,SportPro,119.99,0.12,0.15,10,4.3,4.186848842506053,2024,4,2,False,4.186848842506053,Baja,Micro,Miércoles,0.0334990124722361,Riesgo,Bajo,Insatisfecho
188,38,139.84739698190583,2,2024-10-03,Ropa y Accesorios,10,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,55.938958792762335,2024,4,3,False,55.938958792762335,Media,Pequeña,Jueves,0.4882008115844776,Bajo_Valor,Bajo,Muy_Satisfecho
189,38,72.6353718916442,5,2024-02-12,Libros y Medios,2,0.45,BookHub,24.99,0.08,-0.03,25,4.7,32.68591735123989,2024,1,0,False,32.68591735123989,Media,Pequeña,Lunes,0.2492248918962346,Bajo_Valor,Bajo,Muy_Satisfecho
190,38,110.18317700489426,3,2024-09-23,Hogar y Jardín,9,0.3,HomeMax,149.99,0.18,0.06,15,4.1,33.05495310146828,2024,3,0,False,33.05495310146828,Media,Pequeña,Lunes,0.3827281042628256,Bajo_Valor,Bajo,Muy_Satisfecho
191,38,96.45541400062972,1,2024-04-18,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,24.11385350015743,2024,2,3,False,24.11385350015743,Baja,Pequeña,Jueves,0.3339183148717055,Bajo_Valor,Bajo,Muy_Satisfecho
192,38,66.50053198249469,2,2024-11-18,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,26.60021279299788,2024,4,0,False,26.60021279299788,Media,Pequeña,Lunes,0.2274121432480531,Bajo_Valor,Bajo,Muy_Satisfecho
193,38,64.99639489901458,2,2024-06-14,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,25.99855795960584,2024,2,4,False,25.998557959605836,Media,Pequeña,Viernes,0.2220641040782895,Bajo_Valor,Bajo,Muy_Satisfecho
194,38,81.268155146841,2,2024-12-16,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,32.5072620587364,2024,4,0,False,32.5072620587364,Media,Pequeña,Lunes,0.2799192105856268,Bajo_Valor,Bajo,Muy_Satisfecho
195,38,55.51514448453787,4,2024-04-15,Deportes,4,0.35,SportPro,119.99,0.12,0.15,10,4.3,19.43030056958825,2024,2,0,False,19.43030056958825,Baja,Pequeña,Lunes,0.1883530154070096,Bajo_Valor,Bajo,Muy_Satisfecho
196,38,58.28615770359169,3,2024-02-20,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,17.485847311077507,2024,1,1,False,17.485847311077507,Baja,Pequeña,Martes,0.1982054998635092,Bajo_Valor,Bajo,Muy_Satisfecho
197,38,90.86868485103568,1,2024-07-22,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,22.71717121275892,2024,3,0,False,22.71717121275892,Baja,Pequeña,Lunes,0.3140544030972811,Bajo_Valor,Bajo,Muy_Satisfecho
198,38,38.89208628310181,4,2024-10-28,Deportes,10,0.35,SportPro,119.99,0.12,0.15,10,4.3,13.612230199085634,2024,4,0,False,13.612230199085634,Baja,Micro,Lunes,0.1292488503951008,Bajo_Valor,Bajo,Muy_Satisfecho
199,39,116.05781277430722,1,2024-02-12,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,29.01445319357681,2024,1,0,False,29.01445319357681,Media,Pequeña,Lunes,0.4036156832926728,Medio_Valor,Medio,Muy_Satisfecho
200,39,110.70234523608563,5,2024-10-09,Libros y Medios,10,0.45,BookHub,24.99,0.08,-0.03,25,4.7,49.816055356238536,2024,4,2,False,49.816055356238536,Media,Pequeña,Miércoles,0.3845740344420645,Medio_Valor,Medio,Muy_Satisfecho
201,39,48.27090833609512,5,2024-03-25,Libros y Medios,3,0.45,BookHub,24.99,0.08,-0.03,25,4.7,21.721908751242804,2024,1,0,False,21.721908751242804,Baja,Micro,Lunes,0.162595749595006,Medio_Valor,Medio,Muy_Satisfecho
202,39,91.38403021065729,5,2024-08-04,Libros y Medios,8,0.45,BookHub,24.99,0.08,-0.03,25,4.7,41.12281359479578,2024,3,6,True,41.12281359479578,Media,Pequeña,Domingo,0.315886740853914,Medio_Valor,Medio,Muy_Satisfecho
203,39,84.829673890857,4,2024-06-06,Deportes,6,0.35,SportPro,119.99,0.12,0.15,10,4.3,29.690385861799943,2024,2,3,False,29.690385861799943,Media,Pequeña,Jueves,0.292582379359297,Medio_Valor,Medio,Muy_Satisfecho
204,39,45.1438740296829,1,2024-12-15,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,11.285968507420725,2024,4,6,True,11.285968507420725,Baja,Micro,Domingo,0.1514774132814075,Medio_Valor,Medio,Muy_Satisfecho
205,40,95.23161155233288,2,2024-05-06,Ropa y Accesorios,5,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,38.09264462093315,2024,2,0,False,38.09264462093315,Media,Pequeña,Lunes,0.3295670203644248,Medio_Valor,Alto,Neutral
206,40,145.4964596544902,1,2024-07-09,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,36.37411491362255,2024,3,1,False,36.37411491362255,Media,Pequeña,Martes,0.5082863535056504,Medio_Valor,Alto,Neutral
207,40,118.27557960319272,1,2024-09-22,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,29.56889490079818,2024,3,6,True,29.56889490079818,Media,Pequeña,Domingo,0.4115010708684116,Medio_Valor,Alto,Neutral
208,40,24.104087829709155,3,2024-02-29,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,7.231226348912746,2024,1,3,False,7.231226348912746,Baja,Micro,Jueves,0.0766693376367527,Medio_Valor,Alto,Neutral
209,40,86.52883246878305,1,2024-10-09,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,21.632208117195763,2024,4,2,False,21.632208117195763,Baja,Pequeña,Miércoles,0.2986238277952092,Medio_Valor,Alto,Neutral
210,41,107.77727040838424,5,2024-03-02,Libros y Medios,3,0.45,BookHub,24.99,0.08,-0.03,25,4.7,48.499771683772906,2024,1,5,True,48.499771683772906,Media,Pequeña,Sábado,0.374173775765613,Riesgo,Alto,Insatisfecho
211,41,43.27994970023005,5,2024-10-28,Libros y Medios,10,0.45,BookHub,24.99,0.08,-0.03,25,4.7,19.47597736510352,2024,4,0,False,19.47597736510352,Baja,Micro,Lunes,0.1448501314778598,Riesgo,Alto,Insatisfecho
212,41,116.07002581974572,2,2024-05-05,Ropa y Accesorios,5,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,46.42801032789829,2024,2,6,True,46.42801032789829,Media,Pequeña,Domingo,0.4036591074234283,Riesgo,Alto,Insatisfecho
